label,core
Khas_Nepal_(Kshatriya_Profile)_(n=5),Khas_Nepal
Khmer_Cambodia_(low_res)_(n=5),Khmer_Cambodia
Khmer_Thailand_(n=10),Khmer_Thailand
Kho_(n=3),Kho
Khomani_San_(n=2),Khomani_San
Khonda_Dora_(n=1),Khonda_Dora
Kikuyu_(n=6),Kikuyu
Kinh_(n=21),Kinh
Kohistani_(n=30),Kohistani
Koinanbe_(n=1),Koinanbe
Kol_(n=3),Kol
Kom_(n=2),Kom
Komi_(n=10),Komi
Komi_Zyrian_Siberia_(n=7),Komi_Zyrian_Siberia
Komi_Zyrian_Siberia_(Mordovian_Profile)_(n=1),Komi_Zyrian_Siberia
Komi_Zyrian_Siberia_(Nenets_Profile)_(n=1),Komi_Zyrian_Siberia
Komi_Zyrian_Siberia_(Ob-Ugric_Profile)_(n=3),Komi_Zyrian_Siberia
Komi_Zyrian_Siberia_o_(n=3),Komi_Zyrian_Siberia
Kongo_Republic_of_the_Congo_(n=2),Kongo_Republic_of_the_Congo
Konkani_Christian_Catholic_(n=5),Konkani_Christian_Catholic
Konkani_Christian_Catholic_o_(n=4),Konkani_Christian_Catholic
Korean_(n=56),Korean
Korean_Yanbian_Antu_(n=18),Korean_Yanbian_Antu
Korwa_(n=18),Korwa
Koryak_(n=13),Koryak
Koryak_(European-Mixed)_(n=2),Koryak_(European-Mixed)
Kosipe_(n=1),Kosipe
Kubachinian_(n=6),Kubachinian
Kuban_Cossack_(n=1),Kuban_Cossack
Kuki_(n=6),Kuki
Kumaoni_Brahmin_(n=1),Kumaoni_Brahmin
Kumyk_(n=27),Kumyk
Kumyk_Stalskoe_(low_res)_(n=5),Kumyk_Stalskoe
Kurdish_(n=14),Kurdish
Kurdish_Feyli_(n=8),Kurdish_Feyli
Kurdish_Iran_Kermanshah_(n=3),Kurdish_Iran_Kermanshah
Kurdish_Iraq_(n=7),Kurdish_Iraq
Kurdish_Jew_(n=8),Kurdish_Jew
Kurdish_Kurmanji_Azerbaijan_(n=3),Kurdish_Kurmanji_Azerbaijan
Kurdish_Kurmanji_Iran_West_Azerbaijan_Urmia_(n=2),Kurdish_Kurmanji_Iran_West_Azerbaijan_Urmia
Kurdish_Kurmanji_Iraq_(n=1),Kurdish_Kurmanji_Iraq
Kurdish_Kurmanji_Iraq_Duhok_(n=6),Kurdish_Kurmanji_Iraq_Duhok
Kurdish_Kurmanji_Syria_(n=1),Kurdish_Kurmanji_Syria
Kurdish_Kurmanji_Syria_Afrin_(n=16),Kurdish_Kurmanji_Syria_Afrin
Kurdish_Kurmanji_Syria_Al-Hasakah_(n=6),Kurdish_Kurmanji_Syria_Al-Hasakah
Kurdish_Kurmanji_Syria_Qamishli_(n=9),Kurdish_Kurmanji_Syria_Qamishli
Kurdish_Kurmanji_Turkey_(n=19),Kurdish_Kurmanji_Turkey
Kurdish_Kurmanji_Turkey_Adiyaman_(n=4),Kurdish_Kurmanji_Turkey_Adiyaman
Kurdish_Kurmanji_Turkey_Ankara_(n=4),Kurdish_Kurmanji_Turkey_Ankara
Kurdish_Kurmanji_Turkey_Ardahan_(n=2),Kurdish_Kurmanji_Turkey_Ardahan
Kurdish_Kurmanji_Turkey_Bingol_(n=3),Kurdish_Kurmanji_Turkey_Bingol
Kurdish_Kurmanji_Turkey_Bitlis_(n=4),Kurdish_Kurmanji_Turkey_Bitlis
Kurdish_Kurmanji_Turkey_Corum_(n=5),Kurdish_Kurmanji_Turkey_Corum
Kurdish_Kurmanji_Turkey_Dersim_(n=9),Kurdish_Kurmanji_Turkey_Dersim
Kurdish_Kurmanji_Turkey_Diyarbakir_(n=9),Kurdish_Kurmanji_Turkey_Diyarbakir
Kurdish_Kurmanji_Turkey_Elazig_(n=6),Kurdish_Kurmanji_Turkey_Elazig
Kurdish_Kurmanji_Turkey_Erzincan_(n=5),Kurdish_Kurmanji_Turkey_Erzincan
Kurdish_Kurmanji_Turkey_Gumushane_(n=5),Kurdish_Kurmanji_Turkey_Gumushane
Kurdish_Kurmanji_Turkey_Hakkari_(n=3),Kurdish_Kurmanji_Turkey_Hakkari
Kurdish_Kurmanji_Turkey_Igdir_(n=3),Kurdish_Kurmanji_Turkey_Igdir
Kurdish_Kurmanji_Turkey_Kahramanmaras_(n=23),Kurdish_Kurmanji_Turkey_Kahramanmaras
Kurdish_Kurmanji_Turkey_Kayseri_(n=5),Kurdish_Kurmanji_Turkey_Kayseri
Kurdish_Kurmanji_Turkey_Konya_(n=29),Kurdish_Kurmanji_Turkey_Konya
Kurdish_Kurmanji_Turkey_Malatya_(n=24),Kurdish_Kurmanji_Turkey_Malatya
Kurdish_Kurmanji_Turkey_Mardin_(n=17),Kurdish_Kurmanji_Turkey_Mardin
Kurdish_Kurmanji_Turkey_o_(n=1),Kurdish_Kurmanji_Turkey
Kurdish_Kurmanji_Turkey_Sanliurfa_(n=8),Kurdish_Kurmanji_Turkey_Sanliurfa
Kurdish_Kurmanji_Turkey_Siirt_(n=2),Kurdish_Kurmanji_Turkey_Siirt
Kurdish_Kurmanji_Turkey_Sivas_(n=7),Kurdish_Kurmanji_Turkey_Sivas
Kurdish_Kurmanji_Turkey_Van_(n=2),Kurdish_Kurmanji_Turkey_Van
Kurdish_Sorani_Iran_Kermanshah_(n=2),Kurdish_Sorani_Iran_Kermanshah
Kurdish_Sorani_Iran_Kordestan_(n=6),Kurdish_Sorani_Iran_Kordestan
Kurdish_Sorani_Iran_West_Azerbaijan_(n=8),Kurdish_Sorani_Iran_West_Azerbaijan
Kurdish_Sorani_Iraq_Erbil_(n=6),Kurdish_Sorani_Iraq_Erbil
Kurdish_Sorani_Iraq_Sulaymaniyah_(n=13),Kurdish_Sorani_Iraq_Sulaymaniyah
Kurdish_Turkey_Dersim_(n=6),Kurdish_Turkey_Dersim
Kurdish_Zaza_(n=10),Kurdish_Zaza
Kurdish_Zaza_Bingol_(n=5),Kurdish_Zaza_Bingol
Kurdish_Zaza_Dersim_(n=21),Kurdish_Zaza_Dersim
Kurdish_Zaza_Diyarbakir_(n=8),Kurdish_Zaza_Diyarbakir
Kurdish_Zaza_Elazig_(n=7),Kurdish_Zaza_Elazig
Kurdish_Zaza_Erzincan_(n=9),Kurdish_Zaza_Erzincan
Kurdish_Zaza_Mardin_(n=2),Kurdish_Zaza_Mardin
Kurdish_Zaza_Mus_(n=2),Kurdish_Zaza_Mus
Kurdish_Zaza_Sanliurfa_(n=3),Kurdish_Zaza_Sanliurfa
Kurichiya_Brahmin_(n=1),Kurichiya_Brahmin
Kurumba_(n=2),Kurumba
Kusunda_(n=7),Kusunda
Kuwaiti_Arab_(n=2),Kuwaiti_Arab
Kuwaiti_Arab_Al-Awazem_(n=4),Kuwaiti_Arab_Al-Awazem
Kuy_Thailand_(n=10),Kuy_Thailand
Kwangali_Namibia_(n=8),Kwangali_Namibia
Kyrgyz_(n=68),Kyrgyz
Kyrgyz_Bishkek_(n=15),Kyrgyz_Bishkek
Kyrgyz_China_(n=13),Kyrgyz_China
Kyrgyz_o1_(n=4),Kyrgyz
Kyrgyz_o2_(n=2),Kyrgyz
Kyrgyz_Tajikistan_(n=4),Kyrgyz_Tajikistan
Laal_(n=1),Laal
Lahu_(n=19),Lahu
Lahu_o_(n=1),Lahu
Lak_(n=53),Lak
Lak_Iran_(n=3),Lak_Iran
Lak_Iraq_(n=1),Lak_Iraq
Lak_o_(n=2),Lak
Lak_Turkey_(n=3),Lak_Turkey
Laka_(n=2),Laka
Lamaholot_Flores_Bama_(n=28),Lamaholot_Flores_Bama
Lamaholot_Lembata_Hadakewa_(n=27),Lamaholot_Lembata_Hadakewa
Lao_(n=33),Lao
Latvian_(n=7),Latvian
Lawa_(n=9),Lawa
Lawa_o_(n=1),Lawa
Laz_(n=21),Laz
Lebanese_Arab_Christian_(n=25),Lebanese_Arab_Christian
Lebanese_Arab_Christian_Dinniyeh_(n=52),Lebanese_Arab_Christian_Dinniyeh
Lebanese_Arab_Christian_Greek_Orthodox_(n=2),Lebanese_Arab_Christian_Greek_Orthodox
Lebanese_Arab_Christian_Greek_Orthodox_Akkar_(n=2),Lebanese_Arab_Christian_Greek_Orthodox_Akkar
Lebanese_Arab_Christian_Greek_Orthodox_Beirut_(n=43),Lebanese_Arab_Christian_Greek_Orthodox_Beirut
Lebanese_Arab_Christian_Greek_Orthodox_Koura_(n=74),Lebanese_Arab_Christian_Greek_Orthodox_Koura
Lebanese_Arab_Christian_Greek_Orthodox_Zgharta_(n=1),Lebanese_Arab_Christian_Greek_Orthodox_Zgharta
Lebanese_Arab_Christian_Maronite_(n=6),Lebanese_Arab_Christian_Maronite
Lebanese_Arab_Christian_Maronite_Zgharta_(n=183),Lebanese_Arab_Christian_Maronite_Zgharta
Lebanese_Arab_Christian_Melkite_Greek_Catholic_(n=1),Lebanese_Arab_Christian_Melkite_Greek_Catholic
Lebanese_Arab_Muslim_(n=12),Lebanese_Arab_Muslim
Lebanese_Arab_Muslim_Shia_(n=11),Lebanese_Arab_Muslim_Shia
Lebanese_Arab_Muslim_Shia_Beirut_(n=28),Lebanese_Arab_Muslim_Shia_Beirut
Lebanese_Arab_Muslim_Shia_Beirut_(SSA-Mixed_Profile)_(n=1),Lebanese_Arab_Muslim_Shia_Beirut
Lebanese_Arab_Muslim_Shia_Nabatieh_(n=2),Lebanese_Arab_Muslim_Shia_Nabatieh
Lebanese_Arab_Muslim_Sunni_Beirut_(n=32),Lebanese_Arab_Muslim_Sunni_Beirut
Lebanese_Arab_Muslim_Sunni_Beirut_(SSA-Mixed_Profile)_(n=5),Lebanese_Arab_Muslim_Sunni_Beirut
Lebanese_Arab_Muslim_Sunni_Dinniyeh_(n=6),Lebanese_Arab_Muslim_Sunni_Dinniyeh
Lebanese_Arab_Muslim_Sunni_Koura_(n=2),Lebanese_Arab_Muslim_Sunni_Koura
Lebanese_Arab_Muslim_Sunni_Tripoli_(n=8),Lebanese_Arab_Muslim_Sunni_Tripoli
Lebanese_Arab_Muslim_Sunni_Zgharta_(n=2),Lebanese_Arab_Muslim_Sunni_Zgharta
Lebbo_(n=3),Lebbo
Lemande_(n=2),Lemande
Lezgin_(n=5),Lezgin
Li_(n=4),Li
Libyan_Arab_(n=21),Libyan_Arab
Libyan_Arab_(Intermediate_Shwashin_Profile)_(n=2),Libyan_Arab
Libyan_Arab_Tripoli_(n=2),Libyan_Arab_Tripoli
Libyan_Jew_(n=11),Libyan_Jew
Lithuanian_(n=5),Lithuanian
Lithuanian_East_Aukstaitija_(n=10),Lithuanian_East_Aukstaitija
Lithuanian_North_Zemaitija_(n=10),Lithuanian_North_Zemaitija
Lithuanian_South_Aukstaitija_(n=8),Lithuanian_South_Aukstaitija
Lithuanian_South_Zemaitija_(n=10),Lithuanian_South_Zemaitija
Lithuanian_West_Aukstaitija_(n=10),Lithuanian_West_Aukstaitija
Lithuanian_West_Zemaitija_(n=8),Lithuanian_West_Zemaitija
Luhya_(n=7),Luhya
Luo_Kenya_(n=8),Luo_Kenya
Lur_(n=17),Lur
Maba_(n=23),Maba
Maba_o1_(n=1),Maba
Maba_o2_(n=1),Maba
Macedonian_North_Macedonia_(n=32),Macedonian_North_Macedonia
Mada_(n=2),Mada
Madhesi_Brahmin_(n=1),Madhesi_Brahmin
Madiga_Andhra_Pradesh_(n=12),Madiga_Andhra_Pradesh
Magar_(n=8),Magar
Makhuwa_(n=19),Makhuwa
Makrani_(n=6),Makrani
Malagasy_Mikea_(n=15),Malagasy_Mikea
Malagasy_Sofia_(n=9),Malagasy_Sofia
Malagasy_Sofia_o_(n=1),Malagasy_Sofia
Malagasy_Temoro_(n=24),Malagasy_Temoro
Malagasy_Toliara_(n=9),Malagasy_Toliara
Malagasy_Vezo_(n=21),Malagasy_Vezo
Malay_Malaysia_(n=9),Malay_Malaysia
Malay_Singapore_(n=30),Malay_Singapore
Malayali_Brahmin_Nambudiri_(n=5),Malayali_Brahmin_Nambudiri
Malayali_Christian_(n=2),Malayali_Christian
Malayali_Christian_Knanaya_(n=17),Malayali_Christian_Knanaya
Malayali_Christian_Nasrani_(n=18),Malayali_Christian_Nasrani
Malayali_Christian_Roman_Catholic_(n=1),Malayali_Christian_Roman_Catholic
Malayali_Ezhava_(n=2),Malayali_Ezhava
Malayali_Muslim_(n=1),Malayali_Muslim
Malayali_Nair_(n=11),Malayali_Nair
Malayali_Nair_Bania_Chettiar_(n=1),Malayali_Nair_Bania_Chettiar
Malayali_Nair_Maniyani_(n=2),Malayali_Nair_Maniyani
Malayali_Nair_Nambiar_(n=1),Malayali_Nair_Nambiar
Malayali_Poduval_(n=4),Malayali_Poduval
Malayali_Thiyya_(n=4),Malayali_Thiyya
Malayali_Vishwakarma_(n=1),Malayali_Vishwakarma
Malayan_(n=1),Malayan
Malinke_Mali_(n=49),Malinke_Mali
Maltese_(n=8),Maltese
Mamanwa_(n=1),Mamanwa
Manchu_(n=14),Manchu
Manchu_Aisin-Gioro_(n=38),Manchu_Aisin-Gioro
Manchu_Gejile_(n=3),Manchu_Gejile
Manchu_Guaerjia_(n=1),Manchu_Guaerjia
Manchu_Guizhou_Bijie_(n=27),Manchu_Guizhou_Bijie
Manchu_Guizhou_Jinsha_(n=28),Manchu_Guizhou_Jinsha
Manchu_Hesheli_(n=1),Manchu_Hesheli
Manchu_Jueercha_(n=2),Manchu_Jueercha
Manchu_Liaoning_(n=96),Manchu_Liaoning
Manchu_Liaoning_Jinzhou_(n=16),Manchu_Liaoning_Jinzhou
Manchu_Tongjia_(n=4),Manchu_Tongjia
Manchu_Wusu_(n=1),Manchu_Wusu
Manchu_Xinbin_(n=1),Manchu_Xinbin
Manchu_Yhyegjl_(n=2),Manchu_Yhyegjl
Mandaean_Iraq_(n=4),Mandaean_Iraq
Mandar_(n=20),Mandar
Mandinka_Gambia_(n=137),Mandinka_Gambia
Mandinka_Senegal_(n=18),Mandinka_Senegal
Manggarai_Rampasasa_(n=11),Manggarai_Rampasasa
Manipuri_Brahmin_(n=20),Manipuri_Brahmin
Maniq_(n=9),Maniq
Manjak_Gambia_(n=45),Manjak_Gambia
Manjak_Gambia_o_(n=2),Manjak_Gambia
Mansi_(n=8),Mansi
Manyika_(n=15),Manyika
Maonan_(n=16),Maonan
Maori_(European-Mixed)_(n=2),Maori_(European-Mixed)
Mappila_Muslim_(n=3),Mappila_Muslim
Marathi_(n=7),Marathi
Marathi_Bari_(n=1),Marathi_Bari
Marathi_Brahmin_Chitpavan_(n=1),Marathi_Brahmin_Chitpavan
Marathi_Sunar_(n=1),Marathi_Sunar
Mardini_Arab_(n=3),Mardini_Arab
Mari_(n=9),Mari
Masai_Kenya_(n=9),Masai_Kenya
Mauritanian_Arab_Beidan_(n=2),Mauritanian_Arab_Beidan
Mawasi_Chhattisgarh_(n=1),Mawasi_Chhattisgarh
Maya_(n=6),Maya
Maya_(Mestizo_Profile)_(n=1),Maya
Maya_Tzotzil_(n=17),Maya_Tzotzil
Mazandarani_(n=13),Mazandarani
Mbo_(n=21),Mbo
Mbukushu_(n=8),Mbukushu
Mbuti_(n=5),Mbuti
Mbuti_(low_res)_(n=25),Mbuti
Mende_Sierra_Leone_(n=8),Mende_Sierra_Leone
Mentawai_(n=26),Mentawai
Mexican_Mestizo_(n=20),Mexican_Mestizo
Mhallami_(n=33),Mhallami
Miao_Guangxi_Huanjiang_(n=8),Miao_Guangxi_Huanjiang
Miao_Guangxi_Longlin_(n=10),Miao_Guangxi_Longlin
Miao_Guangxi_Longsheng_(n=10),Miao_Guangxi_Longsheng
Miao_Guangxi_Rongshui_(n=10),Miao_Guangxi_Rongshui
Miao_Guangxi_Sanjiang_(n=9),Miao_Guangxi_Sanjiang
Miao_Guangxi_Xilin_(n=10),Miao_Guangxi_Xilin
Miao_Guangxi_Ziyuan_(n=8),Miao_Guangxi_Ziyuan
Miao_Guangxi_Ziyuan_o_(n=2),Miao_Guangxi_Ziyuan
Miao_Guizhou_Leishan_(n=49),Miao_Guizhou_Leishan
Miao_Guizhou_Leishan_o_(n=1),Miao_Guizhou_Leishan
Miao_Guizhou_Songtao_(n=25),Miao_Guizhou_Songtao
Miao_Guizhou_Songtao_o_(n=1),Miao_Guizhou_Songtao
Mijikenda_Chonyi_(n=47),Mijikenda_Chonyi
Mijikenda_Giriama_(n=46),Mijikenda_Giriama
Mijikenda_Kambe_(n=35),Mijikenda_Kambe
Mijikenda_Kambe_o1_(n=5),Mijikenda_Kambe
Mijikenda_Kambe_o2_(n=2),Mijikenda_Kambe
Mijikenda_Kauma_(n=95),Mijikenda_Kauma
Mijikenda_Kauma_o_(n=2),Mijikenda_Kauma
Mingrelian_Abasha_(n=16),Mingrelian_Abasha
Mingrelian_Akhalsopeli_(n=7),Mingrelian_Akhalsopeli
Mingrelian_Chkhorotsqu_(n=29),Mingrelian_Chkhorotsqu
Mingrelian_Didi-Chqoni_(n=6),Mingrelian_Didi-Chqoni
Mingrelian_Jgali_(n=16),Mingrelian_Jgali
Mingrelian_Jvari_(n=25),Mingrelian_Jvari
Mingrelian_Khabume_(n=16),Mingrelian_Khabume
Mingrelian_Kheta_(n=9),Mingrelian_Kheta
Mingrelian_Khobi_(n=23),Mingrelian_Khobi
Mingrelian_Kurzu_(n=7),Mingrelian_Kurzu
Mingrelian_Letsurtsume_(n=20),Mingrelian_Letsurtsume
Mingrelian_Lia_(n=6),Mingrelian_Lia
Mingrelian_Martvili_(n=28),Mingrelian_Martvili
Mingrelian_Mukhuri_(n=12),Mingrelian_Mukhuri
Mingrelian_Nojikhevi_(n=8),Mingrelian_Nojikhevi
Mingrelian_Nokalakevi_(n=9),Mingrelian_Nokalakevi
Mingrelian_Norio_(n=5),Mingrelian_Norio
Mingrelian_Nosiri_(n=16),Mingrelian_Nosiri
Mingrelian_Obuji_(n=16),Mingrelian_Obuji
Mingrelian_Poti_(n=11),Mingrelian_Poti
Mingrelian_Potskhoetseri_(n=10),Mingrelian_Potskhoetseri
Mingrelian_Salkhino_(n=6),Mingrelian_Salkhino
Mingrelian_Senaki_(n=19),Mingrelian_Senaki
Mingrelian_Sujuna_(n=8),Mingrelian_Sujuna
Mingrelian_Taleri_(n=7),Mingrelian_Taleri
Mingrelian_Tbilisi_(n=2),Mingrelian_Tbilisi
Mingrelian_Teklati_(n=12),Mingrelian_Teklati
Mingrelian_Tsalenjikha_(n=38),Mingrelian_Tsalenjikha
Mingrelian_Zana_(n=6),Mingrelian_Zana
Mingrelian_Zugdidi_(n=58),Mingrelian_Zugdidi
Mixe_(n=7),Mixe
Mixtec_(n=5),Mixtec
Mixtec_(Mestizo_Profile)_(n=1),Mixtec
Mizo_(n=5),Mizo
Mlabri_(n=10),Mlabri
Mogush_(n=14),Mogush
Moken_(low_res)_(n=23),Moken
Moken_(low_res)_o_(n=1),Moken
Moldovan_(n=35),Moldovan
Moldovan_o1_(n=5),Moldovan
Moldovan_o2_(n=1),Moldovan
Moldovan_Stefan_Voda_(n=10),Moldovan_Stefan_Voda
Mon_Thailand_(n=10),Mon_Thailand
Mongol_Guizhou_Bijie_(n=26),Mongol_Guizhou_Bijie
Mongol_Inner_Mongolia_(Inner_Mongolia_Profile)_(n=5),Mongol_Inner_Mongolia
Mongol_Inner_Mongolia_(Mid-Mongolia_Profile)_(n=2),Mongol_Inner_Mongolia
Mongol_Inner_Mongolia_(Outer_Mongolia_Profile)_(n=8),Mongol_Inner_Mongolia
Mongol_Inner_Mongolia_Baotu_(Inner_Mongolia_Profile)_(n=10),Mongol_Inner_Mongolia_Baotu
Mongol_Inner_Mongolia_Baotu_(Mid-Mongolia_Profile)_(n=14),Mongol_Inner_Mongolia_Baotu
Mongol_Inner_Mongolia_Baotu_(North_China_Profile)_(n=1),Mongol_Inner_Mongolia_Baotu
Mongol_Inner_Mongolia_Baotu_(Outer_Mongolia_Profile)_(n=14),Mongol_Inner_Mongolia_Baotu
Mongol_Inner_Mongolia_Hulunbuir_(Inner_Mongolia_Profile)_(n=3),Mongol_Inner_Mongolia_Hulunbuir
Mongol_Mongolia_(n=54),Mongol_Mongolia
Mongol_Xinjiang_(n=8),Mongol_Xinjiang
Montenegrin_(n=6),Montenegrin
Mordvin_(n=29),Mordvin
Mordvin_Erzya_(n=12),Mordvin_Erzya
Mordvin_Moksha_(n=10),Mordvin_Moksha
Moroccan_Arab_(n=22),Moroccan_Arab
Moroccan_Arab_Casablanca_(n=10),Moroccan_Arab_Casablanca
Moroccan_Arab_Casablanca_(Intermediate_Hartani_Profile)_(n=1),Moroccan_Arab_Casablanca
Moroccan_Arab_Errachidia_(n=2),Moroccan_Arab_Errachidia
Moroccan_Arab_Errachidia_(Intermediate_Hartani_Profile)_(n=2),Moroccan_Arab_Errachidia
Moroccan_Arab_Fassi_(n=7),Moroccan_Arab_Fassi
Moroccan_Arab_Jebala_(n=3),Moroccan_Arab_Jebala
Moroccan_Arab_Jebala_Chefchaouen_(n=8),Moroccan_Arab_Jebala_Chefchaouen
Moroccan_Arab_Morisco_Sale_(n=1),Moroccan_Arab_Morisco_Sale
Moroccan_Arab_Morisco_Tetouan_(n=3),Moroccan_Arab_Morisco_Tetouan
Moroccan_Arab_Oujda_(n=4),Moroccan_Arab_Oujda
Moroccan_Arab_Zagora_(n=2),Moroccan_Arab_Zagora
Moroccan_Arab-Berber_(n=3),Moroccan_Arab-Berber
Moroccan_Jew_(n=22),Moroccan_Jew
Moroccan_Jew_(Toshav-Shifted)_(n=1),Moroccan_Jew_(Toshav-Shifted)
Mossi_(n=50),Mossi
Mountain_Jew_Azerbaijan_(n=3),Mountain_Jew_Azerbaijan
Mountain_Jew_Chechnya_(n=1),Mountain_Jew_Chechnya
Mountain_Jew_Ciscaucasia_(n=3),Mountain_Jew_Ciscaucasia
Mountain_Jew_Dagestan_(n=15),Mountain_Jew_Dagestan
Mulam_(n=16),Mulam
Mulao_Guizhou_Majiang_(n=38),Mulao_Guizhou_Majiang
Mulao_Guizhou_Majiang_o_(n=1),Mulao_Guizhou_Majiang
Mumbai_Jew_(n=2),Mumbai_Jew
Mursi_(n=2),Mursi
Murut_Brunei_(n=17),Murut_Brunei
Mwani_(n=5),Mwani
Mzigua_(n=50),Mzigua
Naga_India_(n=5),Naga_India
Naga_Myanmar_(n=28),Naga_Myanmar
Naga_Myanmar_o1_(n=1),Naga_Myanmar
Naga_Myanmar_o2_(n=1),Naga_Myanmar
Nahua_(n=1),Nahua
Nama_(n=10),Nama
Nanai_(n=10),Nanai
Nasioi_(n=15),Nasioi
Navajo_(n=2),Navajo
Naxi_(n=5),Naxi
Ndau_(n=18),Ndau
Negidal_Orochi_(n=3),Negidal_Orochi
Nenets_Forest_(n=30),Nenets_Forest
Nenets_Tundra_(n=17),Nenets_Tundra
Nenets_Tundra_o1_(n=2),Nenets_Tundra
Nenets_Tundra_o2_(n=1),Nenets_Tundra
Nenets_Tundra_o3_(n=1),Nenets_Tundra
Nepali_(Mixed_Himalayan_Profile)_(n=1),Nepali
Nepali_(Newar_Profile)_(n=3),Nepali
Nepali_(Tamang_Profile)_(n=1),Nepali
Nepali_(Tharu_Profile)_(n=2),Nepali
Newar_(n=10),Newar
Ngadha_Bena_(n=28),Ngadha_Bena
Ngajanji_(n=1),Ngajanji
Nganasan_(n=61),Nganasan
Ngoni_Malawi_(n=4),Ngoni_Malawi
Ngumba_(n=2),Ngumba
Ni-Vanuatu_(n=12),Ni-Vanuatu
Ni-Vanuatu_(European-Mixed)_(n=2),Ni-Vanuatu_(European-Mixed)
Nias_Gomo_(n=15),Nias_Gomo
Nias_Hilitobara_(n=13),Nias_Hilitobara
Nihali_(n=1),Nihali
Nivkh_(n=9),Nivkh
Nogai_Astrakhan_(n=6),Nogai_Astrakhan
Nogai_Dagestan_(n=3),Nogai_Dagestan
Nogai_Dagestan_o_(Ciscaucasian_Profile)_(n=3),Nogai_Dagestan
Nogai_Dobruja_(n=1),Nogai_Dobruja
Nogai_Stavropol_(n=7),Nogai_Stavropol
Nogai_Stavropol_o_(n=3),Nogai_Stavropol
North_Kannadi_(n=3),North_Kannadi
North_Madhya_Pradeshi_Rajput_(n=1),North_Madhya_Pradeshi_Rajput
Northern_Irish_Mixed_(Ulster_Irish+Ulster_Scots)_(n=2),Northern_Irish_Mixed_(Ulster_Irish+Ulster_Scots)
Norwegian_(n=37),Norwegian
Norwegian_Bergen_(n=8),Norwegian_Bergen
Nuba_(n=14),Nuba
Nuba_Koalib_(n=25),Nuba_Koalib
Nubian_Danagla_(n=10),Nubian_Danagla
Nubian_Nobiin_Halfawi_(n=5),Nubian_Nobiin_Halfawi
Nubian_Nobiin_Mahas_(n=13),Nubian_Nobiin_Mahas
Nuer_(n=14),Nuer
Nuer_o_(n=1),Nuer
Nuristani_(n=4),Nuristani
Nyah_Kur_(n=10),Nyah_Kur
Nyaneka_(n=13),Nyaneka
Nyanja_(n=16),Nyanja
Nyishi_(n=2),Nyishi
Nyishi_o_(n=2),Nyishi
Odia_Khandayat_(n=1),Odia_Khandayat
Ogiek_Kenya_(n=2),Ogiek_Kenya
Ojibwe_(European-Mixed)_(n=3),Ojibwe_(European-Mixed)
Omani_Arab_(n=2),Omani_Arab
Omani_Arab_(Intermediate_Profile)_(n=1),Omani_Arab
Onge_(n=19),Onge
Orcadian_(n=35),Orcadian
Oromo_Ethiopia_(n=21),Oromo_Ethiopia
Oroqen_(n=3),Oroqen
Ossetian_North_Ossetia_(n=5),Ossetian_North_Ossetia
Ossetian_South_Ossetia_(n=6),Ossetian_South_Ossetia
Ovambo_Namibia_(n=9),Ovambo_Namibia
Ovambo_Namibia_o_(n=1),Ovambo_Namibia
Pahari_Jatt_Muslim_(n=2),Pahari_Jatt_Muslim
Pahari_Mirpur_(n=2),Pahari_Mirpur
Pahari_Rajput_Muslim_Jammu_(n=3),Pahari_Rajput_Muslim_Jammu
Palestinian_Arab_Christian_(n=18),Palestinian_Arab_Christian
Palestinian_Arab_Muslim_(n=76),Palestinian_Arab_Muslim
Palestinian_Arab_Muslim_Gaza_(n=7),Palestinian_Arab_Muslim_Gaza
Palestinian_Arab_Muslim_o1_(Arabian/Egyptian-Shifted_Profile)_(n=7),Palestinian_Arab_Muslim
Pallan_(n=20),Pallan
Pamiri_Ishkashim_(n=8),Pamiri_Ishkashim
Pamiri_Rushan_(n=8),Pamiri_Rushan
Pamiri_Sarikoli_(n=50),Pamiri_Sarikoli
Pamiri_Shugnan_(n=8),Pamiri_Shugnan
Paniya_(n=16),Paniya
Paniya_o_(n=5),Paniya
Pantar_(n=27),Pantar
Papuan_(n=5),Papuan
Papuan_Coastal_(n=10),Papuan_Coastal
Papuan_Coastal_o_(n=1),Papuan_Coastal
Papuan_Highland_(n=13),Papuan_Highland
Parsi_India_(n=29),Parsi_India
Parsi_India_o1_(n=1),Parsi_India
Parsi_India_o2_(n=1),Parsi_India
Parsi_India_o3_(n=1),Parsi_India
Parsi_Pakistan_(n=23),Parsi_Pakistan
Pashtun_Afghanistan_(n=1),Pashtun_Afghanistan
Pashtun_Afghanistan_Jalalabad_(n=1),Pashtun_Afghanistan_Jalalabad
Pashtun_Afghanistan_Kabul_(n=1),Pashtun_Afghanistan_Kabul
Pashtun_Afghanistan_Kandahar_(n=2),Pashtun_Afghanistan_Kandahar
Pashtun_Afghanistan_Kunar_(n=1),Pashtun_Afghanistan_Kunar
Pashtun_Afghanistan_North_(n=3),Pashtun_Afghanistan_North
Pashtun_Afghanistan_o_(n=1),Pashtun_Afghanistan
Pashtun_Bettani_(n=3),Pashtun_Bettani
Pashtun_Durrani_(n=7),Pashtun_Durrani
Pashtun_Ghilji_(n=3),Pashtun_Ghilji
Pashtun_India_Bhopal_(n=2),Pashtun_India_Bhopal
Pashtun_Kakakhel_(n=1),Pashtun_Kakakhel
Pashtun_Khalil_(n=1),Pashtun_Khalil
